,Time,T2s_1s,W10s_1s,Wds_1s
297,2018-03-18 23:00:00,15.755463,10.366961,9.542725
298,2018-03-19 04:00:00,15.304565,4.880639,330.15128
299,2018-03-03 03:00:00,14.171051,6.4006963,357.84235
300,2018-03-04 20:00:00,19.467773,9.173811,7.0652466
301,2018-03-04 04:00:00,14.194672,6.5140924,12.77655
302,2018-03-12 06:00:00,14.315399,2.6130142,100.87302
303,2018-03-02 03:00:00,13.471527,7.3753104,331.9629
304,2018-03-10 07:00:00,12.951538,0.5916259,242.4725
305,2018-03-25 20:00:00,12.316437,5.1165447,189.04811
306,2018-03-04 05:00:00,13.586273,5.146822,1.3221436
307,2018-03-02 14:00:00,13.485107,4.4998055,339.63922
308,2018-03-24 19:00:00,20.268707,10.7085905,6.3707275
309,2018-03-16 23:00:00,16.998688,3.622579,12.916199
310,2018-03-20 04:00:00,12.927216,1.8092455,338.57202
311,2018-03-17 03:00:00,14.563324,2.9544926,326.7983
312,2018-03-25 16:00:00,16.342682,6.2971525,188.95398
313,2018-03-20 17:00:00,17.915375,4.759426,340.15106
314,2018-03-02 22:00:00,16.39029,6.5382395,341.45813
315,2018-03-23 16:00:00,20.17212,8.128432,8.509796
316,2018-03-21 06:00:00,12.0469055,1.8251215,114.32938
317,2018-03-16 14:00:00,17.153748,1.4977367,353.18433
318,2018-03-18 17:00:00,21.99121,6.6924887,355.77975
319,2018-03-24 11:00:00,13.94278,1.9861959,15.39447
320,2018-03-21 11:00:00,11.495209,1.874225,243.58034
321,2018-03-24 02:00:00,14.310577,8.646917,8.706329
322,2018-03-15 17:00:00,20.994537,9.015547,9.002167
323,2018-03-06 11:00:00,11.996765,0.7229122,42.232162
324,2018-03-04 23:00:00,15.218109,5.729391,335.83655
325,2018-03-18 04:00:00,14.952332,6.1428194,350.1271
326,2018-03-27 10:00:00,7.124695,0.31311652,5.0092163
327,2018-03-24 07:00:00,13.20871,3.906536,19.698395
328,2018-03-18 10:00:00,13.725708,7.2027774,12.857819
